radar,datetime,height,u,v,w,ff,dd,sd_vvp,gap,eta,dens,dbz,dbz_all,n,n_dbz,n_all,n_dbz_all,rcs,sd_vvp_threshold,vcp,radar_latitude,radar_longitude,radar_height,radar_wavelength,source_file
bewid,2023-05-03T18:15:00Z,400,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,400,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,400,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,600,-5.604428768157959,0.5891702771186829,13.71818733215332,5.635312080383301,276.001220703125,2.0724475383758545,FALSE,72.23412322998047,6.566738605499268,-6.980575084686279,16.17538070678711,20578,45079,30923,67933,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,600,-5.715628147125244,0.584223747253418,15.165266990661621,5.74540901184082,275.83624267578125,2.0715811252593994,FALSE,79.79267883300781,7.253880023956299,-6.548368453979492,21.00282859802246,20137,45780,29908,67970,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,600,-5.764086723327637,0.6321727633476257,8.95733642578125,5.798649787902832,276.25885009765625,2.1148219108581543,FALSE,89.84814453125,8.168013572692871,-6.032907962799072,18.4764404296875,19486,45840,29327,68117,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,800,-4.279618263244629,0.9148613214492798,8.267826080322266,4.376311779022217,282.06658935546875,2.212860345840454,FALSE,21.616918563842773,1.9651744365692139,-12.220061302185059,5.997096061706543,15330,69017,16407,78121,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,800,-4.07823371887207,0.8631302118301392,10.196781158447266,4.1685709953308105,281.9499206542969,2.304135799407959,FALSE,21.883596420288086,1.9894179105758667,-12.1668119430542,9.193408012390137,13801,67890,15179,78153,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,800,-4.249622821807861,0.9429135918617249,6.791269779205322,4.352973937988281,282.5102233886719,2.2832353115081787,FALSE,24.152076721191406,2.195643424987793,-11.73845386505127,5.896717548370361,13684,68778,14698,77815,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,1000,-2.797027111053467,1.1033520698547363,2.9337546825408936,3.0067834854125977,291.52789306640625,2.425960063934326,FALSE,14.131128311157227,1.284648060798645,-14.066230773925781,-6.21770715713501,6311,63144,6542,63442,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,1000,-2.895650625228882,1.3921502828598022,2.901644468307495,3.212923049926758,295.677001953125,2.4602460861206055,FALSE,14.03426742553711,1.275842547416687,-14.096101760864258,5.628859996795654,6057,62872,6582,63602,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,1000,-3.075209617614746,1.3678346872329712,3.716559886932373,3.365692377090454,293.9792175292969,2.4035656452178955,FALSE,12.793315887451172,1.1630287170410156,-14.498167991638184,-6.048404693603516,6501,63203,6814,63590,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,1200,-1.6484142541885376,0.7070671916007996,-0.9934360980987549,1.7936592102050781,293.21630859375,2.055889844894409,FALSE,8.13771915435791,0.7397926449775696,-16.46297264099121,-14.294928550720215,2981,52176,3177,52433,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,1200,-1.4977643489837646,0.35459819436073303,2.6318299770355225,1.539167881011963,283.31964111328125,2.335137367248535,FALSE,6.968328475952148,0.633484423160553,-17.1367130279541,-11.147704124450684,2677,51800,2953,52319,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,1200,-1.4641541242599487,0.5250617861747742,-0.5862509608268738,1.5554540157318115,289.7283935546875,2.1730687618255615,FALSE,6.861560344696045,0.623778223991394,-17.20376968383789,-16.202011108398438,2718,52096,2900,52347,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,1400,-1.2119123935699463,0.2768864631652832,-1.0834739208221436,1.2431403398513794,282.8695068359375,2.2086591720581055,FALSE,7.9235358238220215,0.7203214168548584,-16.578807830810547,-15.783596992492676,1729,41171,1923,41437,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,1400,-1.2480062246322632,0.6224951148033142,0.8451797962188721,1.3946396112442017,296.5096435546875,1.9240363836288452,FALSE,6.610710620880127,0.0,-17.365516662597656,-17.091873168945312,1832,41097,2013,41677,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,1400,-1.3101986646652222,0.6213018894195557,0.6861006021499634,1.4500471353530884,295.3705139160156,1.9408971071243286,FALSE,7.2908101081848145,0.0,-16.94024085998535,-13.770057678222656,1598,41265,1843,41591,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,1600,-1.419411063194275,1.0796101093292236,-2.300952672958374,1.783335566520691,307.25677490234375,1.823917269706726,FALSE,4.957174301147461,0.0,-18.615657806396484,-17.393667221069336,1142,33976,1367,34278,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,1600,-1.2651616334915161,0.7689183354377747,-1.6931933164596558,1.4804962873458862,301.2896728515625,1.690220832824707,FALSE,4.967894554138184,0.0,-18.60627555847168,-17.799177169799805,1178,34248,1330,34423,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,1600,-1.1042709350585938,0.5504084825515747,-1.8693324327468872,1.233841061592102,296.4933166503906,1.5607659816741943,FALSE,4.6488423347473145,0.0,-18.894550323486328,-18.06864356994629,1002,34029,1216,34309,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,1800,-0.4472363293170929,0.0743902251124382,-3.0420901775360107,0.45338091254234314,279.4437255859375,1.343848705291748,FALSE,5.083218097686768,0.0,-18.506610870361328,-17.795246124267578,867,32416,1076,32728,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,1800,-0.5939221382141113,0.29954779148101807,-2.705338954925537,0.6651859879493713,296.76434326171875,1.425825595855713,FALSE,4.988475322723389,0.0,-18.588319778442383,-16.391437530517578,881,32515,1037,32740,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,1800,-0.4064154624938965,0.31184279918670654,-2.474203109741211,0.5122689604759216,307.4990539550781,1.2770894765853882,FALSE,4.092254638671875,0.0,-19.44837188720703,-16.488779067993164,795,32400,966,32692,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,2000,-0.4303523302078247,0.29161494970321655,-2.787285566329956,0.5198484659194946,304.122314453125,1.2759547233581543,FALSE,4.701549053192139,0.0,-18.84558868408203,-18.302751541137695,715,20994,781,21348,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,2000,-0.30828025937080383,0.12339857965707779,-1.9530426263809204,0.3320601284503937,291.81524658203125,1.455802321434021,FALSE,5.975899696350098,0.0,-17.803966522216797,-17.539262771606445,744,21169,793,21385,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,2000,-0.4658567011356354,0.12742197513580322,-2.168745994567871,0.4829687774181366,285.2974853515625,1.4600425958633423,FALSE,6.9939141273498535,0.0,-17.12079620361328,-16.184043884277344,728,20987,813,21415,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,2200,-0.2911124527454376,-0.47000086307525635,-2.9109315872192383,0.5528537631034851,211.77354431152344,1.6308631896972656,FALSE,5.079201698303223,0.0,-18.51004409790039,-18.24333381652832,557,21337,594,21711,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,2200,-0.2374558299779892,-0.44520288705825806,-2.624014139175415,0.5045700073242188,208.07391357421875,1.169480562210083,FALSE,6.057173728942871,0.0,-17.745298385620117,-17.509571075439453,590,21563,628,21798,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,2200,-0.22737276554107666,-0.27783840894699097,-2.13224196434021,0.359016090631485,219.29563903808594,1.361924409866333,FALSE,6.368956089019775,0.0,-17.52731704711914,-17.264446258544922,569,21308,614,21754,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,2400,-0.1749563366174698,-0.20604202151298523,-3.051940679550171,0.2703017592430115,220.3355712890625,1.115473747253418,FALSE,8.055246353149414,0.0,-16.50720977783203,-16.284955978393555,518,16787,565,17052,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,2400,-0.030522122979164124,-0.32494983077049255,-3.195523977279663,0.3263801336288452,185.365966796875,1.2018296718597412,FALSE,6.266530513763428,0.0,-17.597726821899414,-16.96993064880371,562,16910,600,17065,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,2400,-0.1687430888414383,-0.224777951836586,-2.8903350830078125,0.28106823563575745,216.89593505859375,1.0172995328903198,FALSE,6.830894947052002,0.0,-17.223222732543945,-16.5494384765625,522,16754,562,17040,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,2600,-0.20347869396209717,-0.3961222171783447,-2.857449531555176,0.4453272819519043,207.18850708007812,1.7121576070785522,FALSE,7.358429908752441,0.0,-16.900148391723633,-13.68813705444336,397,15391,455,15525,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,2600,-0.3011462390422821,-0.3063678443431854,-2.594658851623535,0.42959320545196533,224.50755310058594,1.297898769378662,FALSE,5.872613906860352,0.0,-17.879684448242188,-16.726877212524414,434,15406,511,15565,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,2600,-0.018369926139712334,-0.13419005274772644,-2.0372254848480225,0.1354415863752365,187.7950439453125,1.279968500137329,FALSE,6.676856517791748,0.0,-17.32227897644043,-15.654562950134277,409,15256,484,15538,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,2800,-0.208128422498703,-0.45029252767562866,-1.7631748914718628,0.49606531858444214,204.8067169189453,1.1660449504852295,FALSE,7.818270206451416,0.0,-16.636892318725586,-15.651795387268066,513,11934,589,12184,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,2800,-0.3656182587146759,-0.3595035672187805,-1.2200781106948853,0.5127567648887634,225.48313903808594,1.0713423490524292,FALSE,7.671513080596924,0.0,-16.719188690185547,-15.844371795654297,538,11979,636,12252,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,2800,-0.3774321377277374,-0.3100661039352417,-1.6176185607910156,0.488462895154953,230.5963897705078,1.3585357666015625,FALSE,7.141003131866455,0.0,-17.030406951904297,-15.28722095489502,476,11811,578,12137,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,3000,-0.10847931355237961,0.3441600203514099,-0.7832618355751038,0.36085161566734314,342.505126953125,1.1678489446640015,FALSE,6.490758419036865,0.0,-17.445043563842773,-17.24896240234375,422,8483,471,8686,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,3000,-0.13098004460334778,0.17585788667201996,-0.8697243332862854,0.2192755490541458,323.321044921875,1.1164647340774536,FALSE,7.164811611175537,0.0,-17.01595115661621,-16.834436416625977,408,8449,450,8653,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,3000,-0.06702598929405212,0.19659242033958435,-0.9056364893913269,0.20770426094532013,341.17376708984375,1.0651456117630005,FALSE,6.054044723510742,0.0,-17.747543334960938,-16.743371963500977,384,8295,449,8650,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,3200,0.12822775542736053,0.189100444316864,-0.45535609126091003,0.2284761220216751,34.140933990478516,1.1565407514572144,FALSE,8.113664627075195,0.0,-16.475828170776367,-16.538808822631836,513,8806,513,8941,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,3200,0.10623211413621902,0.1038990393280983,-0.8958643674850464,0.14859431982040405,45.63612747192383,1.1014864444732666,FALSE,9.117485046386719,0.0,-15.969247817993164,-16.030105590820312,492,8823,492,8965,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,3200,0.24624837934970856,0.25863420963287354,-0.5219887495040894,0.3571133017539978,43.594696044921875,1.1073683500289917,FALSE,10.403120040893555,0.0,-15.396363258361816,-15.438947677612305,463,8654,465,8931,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,3400,-0.07005202770233154,0.10546316206455231,-0.7227726578712463,0.1266087144613266,326.4066162109375,1.2336337566375732,FALSE,7.169355392456055,0.0,-17.01319694519043,-17.037328720092773,287,8615,287,8663,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,3400,-0.13816925883293152,0.05781413987278938,-0.8373371958732605,0.14977723360061646,292.70587158203125,1.146131992340088,FALSE,5.494465351104736,0.0,-18.168745040893555,-18.203060150146484,246,8572,246,8640,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,3400,-0.0502866730093956,0.058156657963991165,-0.7997090220451355,0.07688268274068832,319.15081787109375,1.2097188234329224,FALSE,6.417992115020752,0.0,-17.494007110595703,-17.436826705932617,262,8536,263,8680,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,3600,-0.09266528487205505,-0.3476635217666626,-0.5990673303604126,0.3598010241985321,194.92449951171875,1.1800355911254883,FALSE,12.931653022766113,0.0,-14.451458930969238,-14.451458930969238,442,5897,442,5897,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,3600,0.24589209258556366,-0.6417495012283325,-0.46126580238342285,0.6872447729110718,159.03521728515625,1.612572193145752,FALSE,14.650347709655762,0.0,-13.90951919555664,-13.90951919555664,406,5870,406,5870,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,3600,-0.0517205074429512,-0.47847071290016174,-0.2896536588668823,0.48125797510147095,186.16946411132812,1.1532515287399292,FALSE,13.763238906860352,0.0,-14.180792808532715,-14.189661979675293,407,5870,407,5882,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,3800,-0.5911802649497986,-0.9048432111740112,-0.11467502266168594,1.0808494091033936,213.15863037109375,1.0042502880096436,FALSE,6.614563465118408,0.0,-17.362987518310547,-17.362987518310547,359,6135,359,6135,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,3800,-0.24846531450748444,-0.8500798940658569,-0.23334890604019165,0.8856471180915833,196.29283142089844,1.155600905418396,FALSE,6.138280391693115,0.0,-17.687532424926758,-17.687532424926758,335,6161,335,6161,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,3800,-0.7109584212303162,-0.9230155348777771,-0.20164532959461212,1.1650835275650024,217.60548400878906,1.0286318063735962,FALSE,6.3147101402282715,0.0,-17.564464569091797,-17.564464569091797,287,6123,287,6123,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,4000,-0.93285071849823,-0.42743611335754395,-0.31125128269195557,1.0261150598526,245.38253784179688,0.9495655298233032,FALSE,8.590995788574219,0.0,-16.227563858032227,-16.227563858032227,261,6189,261,6189,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,4000,-0.816121518611908,-0.7606910467147827,-0.19635933637619019,1.1156635284423828,227.01332092285156,0.927383542060852,FALSE,5.540666580200195,0.0,-18.13237953186035,-18.13237953186035,272,6178,272,6178,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,4000,-1.1570771932601929,-0.6043413877487183,-0.10874870419502258,1.3053950071334839,242.42193603515625,0.8387991786003113,FALSE,4.887663841247559,0.0,-18.676984786987305,-18.676984786987305,252,6213,252,6213,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,4200,-0.8293719291687012,0.2880774140357971,-0.8278196454048157,0.8779785633087158,289.15435791015625,1.0988024473190308,FALSE,4.341955661773682,0.0,-19.191144943237305,-19.191144943237305,115,5638,115,5638,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,4200,-0.483751118183136,-0.22235995531082153,-1.9478123188018799,0.5324087738990784,245.31375122070312,1.0274007320404053,FALSE,4.775152683258057,0.0,-18.778125762939453,-18.778125762939453,121,5630,121,5630,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,4200,-1.4068881273269653,-0.852703332901001,0.2574758529663086,1.6451252698898315,238.78028869628906,2.447573661804199,FALSE,4.9980669021606445,0.4543697237968445,-18.579978942871094,-18.579978942871094,103,5647,103,5647,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,4400,-1.6782984733581543,0.7116525173187256,-2.723020076751709,1.8229467868804932,292.978515625,2.989903450012207,FALSE,3.2437314987182617,0.29488468170166016,-20.457550048828125,-20.457550048828125,72,6392,72,6392,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,4400,-0.4397647976875305,0.4533277451992035,-1.4566442966461182,0.6315845847129822,315.87005615234375,1.0934412479400635,FALSE,3.611391544342041,0.0,-19.991252899169922,-19.991252899169922,71,6390,71,6390,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,4400,-0.9682304263114929,0.05309347063302994,-0.04438265785574913,0.9696850180625916,273.1387023925781,1.2615095376968384,FALSE,6.505920886993408,0.0,-17.434911727905273,-17.434911727905273,77,6417,77,6417,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,4600,0.05582994222640991,-0.7536398768424988,-1.4242373704910278,0.7557049989700317,175.76324462890625,1.067617654800415,FALSE,9.274961471557617,0.0,-15.894877433776855,-15.894877433776855,92,4241,92,4241,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,4600,-0.5045278668403625,-0.038216978311538696,-1.1554213762283325,0.505973219871521,265.668212890625,1.106975793838501,FALSE,10.544421195983887,0.0,-15.33777141571045,-15.33777141571045,90,4228,90,4228,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,4600,-0.8217593431472778,-0.1482558250427246,0.03439381718635559,0.8350258469581604,259.77313232421875,1.179997205734253,FALSE,10.002917289733887,0.0,-15.566732406616211,-12.6616849899292,79,4244,80,4245,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,4800,-0.8661069273948669,-0.41513389348983765,-0.41580677032470703,0.9604568481445312,244.39111328125,0.9899501800537109,FALSE,3.9206953048706055,0.0,-19.634368896484375,-19.634368896484375,69,3550,69,3550,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T181500Z_0xb.h5
bewid,2023-05-03T18:15:00Z,4800,-0.8723037242889404,-1.6926045417785645,-2.655747652053833,1.904159665107727,207.2648468017578,3.376664161682129,FALSE,7.739702224731445,0.7036092877388,-16.680755615234375,-16.680755615234375,88,3553,88,3553,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182000Z_0xb.h5
bewid,2023-05-03T18:15:00Z,4800,0.30642905831336975,-0.6326936483383179,-0.8722856044769287,0.702993631362915,154.157958984375,2.1795170307159424,FALSE,5.267258644104004,0.4788416922092438,-18.35215187072754,-18.35215187072754,51,3539,51,3539,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T182500Z_0xb.h5
bewid,2023-05-03T18:30:00Z,0,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T183000Z_0xb.h5
bewid,2023-05-03T18:30:00Z,0,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T183500Z_0xb.h5
bewid,2023-05-03T18:30:00Z,0,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T184000Z_0xb.h5
bewid,2023-05-03T18:30:00Z,200,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T183000Z_0xb.h5
bewid,2023-05-03T18:30:00Z,200,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T183500Z_0xb.h5
bewid,2023-05-03T18:30:00Z,200,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T184000Z_0xb.h5
bewid,2023-05-03T18:30:00Z,400,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T183000Z_0xb.h5
bewid,2023-05-03T18:30:00Z,400,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T183500Z_0xb.h5
bewid,2023-05-03T18:30:00Z,400,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T184000Z_0xb.h5
bewid,2023-05-03T18:30:00Z,600,-5.789153575897217,0.646312415599823,11.521819114685059,5.825119495391846,276.3702392578125,2.103741407394409,FALSE,82.28913116455078,7.480830192565918,-6.414574146270752,20.83548927307129,18779,45235,28675,67868,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T183000Z_0xb.h5
bewid,2023-05-03T18:30:00Z,600,-5.798128604888916,0.6537747979164124,15.869742393493652,5.8348708152771,276.43328857421875,2.1787567138671875,FALSE,84.9217300415039,7.720157146453857,-6.277810573577881,26.00628089904785,17825,44660,28243,68164,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T183500Z_0xb.h5
bewid,2023-05-03T18:30:00Z,600,-6.154693603515625,0.48929092288017273,14.718782424926758,6.174111843109131,274.5453796386719,2.2864768505096436,FALSE,81.29105377197266,7.3900957107543945,-6.467571258544922,17.59280776977539,16753,43694,27790,68187,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T184000Z_0xb.h5
bewid,2023-05-03T18:30:00Z,800,-4.080615997314453,0.8945678472518921,10.199195861816406,4.177520751953125,282.364990234375,2.289252281188965,FALSE,21.352127075195312,1.9411025047302246,-12.273587226867676,8.906951904296875,13060,67266,14218,77793,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T183000Z_0xb.h5
bewid,2023-05-03T18:30:00Z,800,-4.407670021057129,0.847809910774231,9.130810737609863,4.488467216491699,280.8877868652344,2.381521224975586,FALSE,22.749591827392578,2.0681447982788086,-11.998263359069824,9.819977760314941,13390,68300,14798,78534,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T183500Z_0xb.h5
bewid,2023-05-03T18:30:00Z,800,-4.528439521789551,0.8689011335372925,9.768835067749023,4.61104679107666,280.8616943359375,2.4505693912506104,FALSE,22.945955276489258,2.08599591255188,-11.9609375,8.015604019165039,13677,69445,14738,78592,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T184000Z_0xb.h5
